station_name,date,count
CHAUNCEY STREET-ROCKAWAY AV,2011-12-02,18988
ALABAMA AVENUE-FULTON ST,2011-12-02,11822
VAN SICLEN AVENUE-FULTON ST,2011-12-02,17525
CLEVELAND STREET-FULTON ST,2011-12-02,19929
NORWOOD AVENUE-FULTON ST,2011-12-02,21709
CRESCENT STREET-FULTON ST,2011-12-02,28977
RALPH AVENUE-FULTON STREET,2011-12-02,30329
ROCKAWAY AVE-HOPKINSON AVE,2011-12-02,30303
LIBERTY AVE-PENNSYLVANIA AV,2011-12-02,15176
VAN SICLEN AVE-PITKIN AVE,2011-12-02,17709
SHEPHERD AVE-PITKIN AVE,2011-12-02,18658
170TH STREET-GRAND CONC.,2011-12-02,38469
238TH ST-WHITE PLAINS ROAD,2011-12-02,18204
138TH STREET-3RD AVE,2011-12-02,42999
BROOK AVENUE-138TH STREET,2011-12-02,38228
CYPRESS AVENUE-138TH STREET,2011-12-02,21643
EAST 143RD ST-SOUTHERN BLVD,2011-12-02,5746
EAST 149TH ST-SOUTHERN BLVD,2011-12-02,25863
LONGWOOD AVE-SOUTHERN BLVD,2011-12-02,20335
WINTHROP ST-NOSTRAND AVE,2011-12-02,43620
72ND STREET & BROADWAY,2011-12-02,244205
23RD STREET-6TH AVENUE,2011-12-02,72477
PROSPECT AVE-4TH AVE,2011-12-02,6397
25TH STREET-4TH AVENUE,2011-12-02,4864
HOYT STREET-FULTON STREET,2011-12-02,10723
MARCY AVENUE-BROADWAY,2011-12-02,84931
BROADWAY LAFAYETTE-BLEECKER,2011-12-02,143013
CANAL STREET-BROADWAY,2011-12-02,79646
CANAL ST-LAFAYETTE ST EAST,2011-12-02,134103
RI TRAMWAY (MANHATTAN),2011-12-02,17248
RI TRAMWAY (ROOSEVELT),2011-12-02,19480
AIRTRAIN @ HOWARD BEACH,2011-12-02,36528
AIRTRAIN JAMAICA CENTER 1,2011-12-02,82464
PA-PATH WORLD TRADE CNTR,2011-12-02,107524
PA-PATH THIRTY THIRD ST,2011-12-02,91945
PA-PATH TWENTY THIRD ST,2011-12-02,17114
PA-PATH EXCHANGE PLACE,2011-12-02,33308
PA-PATH HARRISON,2011-12-02,17807
PA-PATH 14TH STREET,2011-12-02,24374
PA-PATH PAVONIA/NEWPORT,2011-12-02,38395
PA-PATH 9TH STREET,2011-12-02,12388
PA-PATH CHRISTOPHER ST,2011-12-02,11610
PA-PATH NEWARK,2011-12-02,75802
PA-PATH HOBOKEN,2011-12-02,74983
PA-PATH GROVE ST,2011-12-02,35821
PA-PATH JOURNAL SQUARE,2011-12-02,57135
WHITEHALL STREET,2011-12-09,140761
FULTON ST & BROADWAY NASSAU,2011-12-09,34375
CYPRESS HILLS,2011-12-09,8593
75TH STREET & ELDERTS LANE,2011-12-09,24451
85TH STREET & FOREST PKWAY,2011-12-09,23016
WOODHAVEN BOULEVARD,2011-12-09,25339
104TH STREET,2011-12-09,15831
111TH STREET,2011-12-09,16730
121ST STREET,2011-12-09,12755
42ND STREET & 8TH AVENUE,2011-12-09,203179
42ND STREET & 8TH AVENUE,2011-12-09,371259
34TH STREET & 8TH AVENUE,2011-12-09,382957
34TH STREET & 8TH AVENUE,2011-12-09,114656
FULTON STREET,2011-12-09,202689
FIFTH AVENUE,2011-12-09,147082
LEXINGTON AVENUE,2011-12-09,50375
LEXINGTON AVENUE,2011-12-09,200668
ROOSEVELT AVE/JACKSON HTS,2011-12-09,290800
179TH STREET & HILLSIDE AVE,2011-12-09,98694
47-50 STREETS/ROCKEFELLER,2011-12-09,423359
42ND STREET & 6TH AVENUE,2011-12-09,242287
34TH STREET & 6TH AVENUE,2011-12-09,465569
34TH STREET & 6TH AVENUE,2011-12-09,314001
SUTPHIN BOULEVARD,2011-12-09,115633
JAMAICA CENTER-PARSONS BLVD,2011-12-09,182502
WALL STREET,2011-12-09,144642
FULTON & WILLIAM STREETS,2011-12-09,128967
PARK PLACE,2011-12-09,311861
CHAMBERS STREET,2011-12-09,147342
34TH STREET & 7TH AVENUE,2011-12-09,224201
42ND STREET/TIMES SQUARE,2011-12-09,207672
42ND STREET/TIMES SQUARE,2011-12-09,419310
125TH STREET & BROADWAY,2011-12-09,49670
168TH STREET & BROADWAY,2011-12-09,152748
DYCKMAN STREET,2011-12-09,8057
207TH STREET,2011-12-09,42919
215TH STREET,2011-12-09,11410
225TH STREET,2011-12-09,32041
231ST STREET,2011-12-09,48771
BOWLING GREEN & BATTERY PL,2011-12-09,114413
BOWLING GREEN & BROADWAY,2011-12-09,19228
WALL STREET,2011-12-09,134675
BROOKLYN BRIDGE,2011-12-09,216851
42ND STREET & GRAND CENTRAL,2011-12-09,150787
42ND STREET & GRAND CENTRAL,2011-12-09,434733
42ND STREET & GRAND CENTRAL,2011-12-09,238714
42ND STREET & 3RD AVENUE,2011-12-09,65128
51ST STREET & LEXINGTON AVE,2011-12-09,155665
59TH STREET & LEXINGTON AVE,2011-12-09,171482
59TH STREET & LEXINGTON AVE,2011-12-09,239853
WOODLAWN ROAD,2011-12-09,33786
149TH STREET & 3RD AVENUE,2011-12-09,129456
FIFTH AVENUE & 42ND STREET,2011-12-09,73483
MAIN STREET,2011-12-09,286175
NEVINS STREET,2011-12-09,66632
ATLANTIC AVENUE,2011-12-09,214221
BERGEN STREET,2011-12-09,26412
GRAND ARMY PLAZA,2011-12-09,48832
EASTERN PARKWAY,2011-12-09,32229
NOSTRAND AVENUE,2011-12-09,25865
UTICA AVENUE,2011-12-09,145920
SUTTER AVENUE,2011-12-09,44211
SARATOGA AVENUE,2011-12-09,33792
ROCKAWAY AVENUE,2011-12-09,33779
JUNIUS STREET,2011-12-09,13420
PENNSYLVANIA AVENUE,2011-12-09,33849
VAN SICLEN AVENUE,2011-12-09,20072
NEW LOTS AVENUE,2011-12-09,34844
ST GEORGE TERMINAL,2011-12-09,55905
FIFTH AVENUE & 60TH STREET,2011-12-09,126250
57TH STREET & 7TH AVENUE,2011-12-09,180918
49TH STREET & 7TH AVENUE,2011-12-09,175382
28TH STREET & BROADWAY,2011-12-09,70746
23RD STREET & 5TH AVENUE,2011-12-09,143933
59TH STREET/COLUMBUS CIRCLE,2011-12-09,451567
8TH STREET & BROADWAY,2011-12-09,122179
PRINCE STREET & BROADWAY,2011-12-09,109621
CITY HALL,2011-12-09,49498
CORTLANDT STREET,2011-12-09,45072
JAY ST-METROTECH,2011-12-09,23202
39TH AVENUE & 31ST STREET,2011-12-09,16418
36TH AVENUE & 31ST STREET,2011-12-09,44479
BROADWAY & 31ST STREET,2011-12-09,79542
30TH AVENUE & 31ST STREET,2011-12-09,85129
ASTORIA BLVD & 31ST STREET,2011-12-09,75475
DITMARS BLVD & 31ST STREET,2011-12-09,103273
82ND STREET-JACKSON HEIGHTS,2011-12-09,96455
JUNCTION BLVD-ROOSEVELT AVE,2011-12-09,130657
CHURCH AVENUE,2011-12-09,93313
DEKALB AVENUE,2011-12-09,108164
METROPOLITAN AVENUE,2011-12-09,21145
145TH STREET,2011-12-09,141302
125TH STREET,2011-12-09,151035
BROADWAY-EAST NEW YORK,2011-12-09,46979
167TH ST-GRAND CONCOURSE,2011-12-09,56158
14TH STREET & 7TH AVENUE,2011-12-09,154560
CASTLE HILL AVENUE,2011-12-09,43048
WESTCHESTER SQUARE,2011-12-09,35038
BOROUGH HALL - COURT STREET,2011-12-09,228509
CHURCH AVENUE & NOSTRAND AV,2011-12-09,56492
FLATBUSH AVE & NOSTRAND AV,2011-12-09,110302
23RD STREET & 8TH AVENUE,2011-12-09,142943
FORDHAM RD/GRAND CONCOURSE,2011-12-09,67450
SEVENTH AVENUE & WEST 53RD,2011-12-09,90479
PARSONS BLVD & HILLSIDE AV,2011-12-09,34097
169TH STREET & HILLSIDE AVE,2011-12-09,50747
50TH STREET & 7TH AVENUE,2011-12-09,170252
242ND STREET & BROADWAY,2011-12-09,31776
CANAL STREET,2011-12-09,66384
FORDHAM ROAD & JEROME AVE,2011-12-09,73380
MORRISON AVE & WESTCHESTER,2011-12-09,38804
QUEENSBORO PLAZA,2011-12-09,58524
90TH STREET/ELMHURST AVENUE,2011-12-09,105346
FRANKLIN AVE/EASTERN PKWY,2011-12-09,85488
KINGSTON AVE/EASTERN PKWY,2011-12-09,29559
BROAD STREET & WALL STREET,2011-12-09,29855
175TH STREET/FT WASHINGTON,2011-12-09,79415
JAY ST-METROTECH,2011-12-09,208185
SUTPHIN BLVD-HILLSIDE AVE,2011-12-09,28436
BERGEN STREET-SMITH STREET,2011-12-09,71990
KINGS HIGHWAY-MCDONALD AVE,2011-12-09,20284
23RD STREET-PARK AVE SOUTH,2011-12-09,195763
125TH STREET-LEXINGTON AVE,2011-12-09,163770
MOSHOLU PARKWAY-JEROME AVE,2011-12-09,57169
HUNTERS PT AVE-49TH AVE,2011-12-09,33250
NEWKIRK AVE-NOSTRAND AVE,2011-12-09,44512
SHEEPSHEAD BAY ROAD,2011-12-09,73950
MYRTLE AVE-GATES AVENUE,2011-12-09,101574
WEST 4TH ST-WASHINGTON SQ,2011-12-09,252268
CANAL STREET-LISPENARD ST,2011-12-09,111873
QUEENS PLAZA-JACKSON AVE,2011-12-09,52430
71ST AVE-CONTINENTAL AVE,2011-12-09,146847
ESSEX ST-DELANCEY ST,2011-12-09,143236
28TH STREET-PARK AVE SOUTH,2011-12-09,141013
96TH STREET-LEXINGTON AVE,2011-12-09,155928
241ST ST-WHITE PLAINS RD,2011-12-09,28735
HUNTS PT AVE-SOUTHERN BLVD,2011-12-09,54906
61ST STREET-ROOSEVELT AVE,2011-12-09,103177
PARKSIDE AVE-OCEAN AVE,2011-12-09,36621
NEWKIRK AVE-EAST 16TH ST,2011-12-09,57856
AVENUE U-EAST 16TH STREET,2011-12-09,38139
STILLWELL AVE-CONEY ISLAND,2011-12-09,60403
ROCKAWAY PKWY-GLENWOOD RD,2011-12-09,65427
UTICA AVE-STUYVESANT AVE,2011-12-09,80095
TREMONT AVE-179TH ST,2011-12-09,50431
KINGSBRIDGE RD-196TH ST,2011-12-09,44200
BEDFORD PARK BLVD-203RD ST,2011-12-09,36046
205TH ST-BAINBRIDGE AVE,2011-12-09,44470
UNION TURNPIKE-KEW GARDENS,2011-12-09,124927
116TH STREET-COLUMBIA,2011-12-09,110839
ASTOR PLACE-4 AVENUE,2011-12-09,115625
KINGSBRIDGE RD-JEROME AVE,2011-12-09,61102
ELDER AVE-WESTCHESTER AVE,2011-12-09,37187
14TH STREET-6TH AVENUE,2011-12-09,159153
66TH STREET-BROADWAY,2011-12-09,157076
TOMPKINSVILLE,2011-12-09,3691
79TH STREET-BROADWAY,2011-12-09,106247
86TH STREET-BROADWAY,2011-12-09,126574
96TH STREET-BROADWAY,2011-12-09,241815
137TH STREET-BROADWAY,2011-12-09,97941
14TH STREET-UNION SQUARE,2011-12-09,707327
7TH AVENUE-PARK PLACE,2011-12-09,61672
BRIGHTON BEACH-CONEY ISLAND,2011-12-09,71167
207TH STREET-BROADWAY,2011-12-09,53040
181ST STREET-FT WASH AVE,2011-12-09,66403
8TH AVENUE-14TH STREET,2011-12-09,256502
33RD STREET-PARK AVENUE,2011-12-09,189020
68TH STREET-HUNTER COLLEGE,2011-12-09,230503
77TH STREET-LEXINGTON AVE,2011-12-09,228747
86TH STREET-LEXINGTON AVE,2011-12-09,395652
103RD STREET-LEXINGTON AVE,2011-12-09,97849
110TH STREET-LEXINGTON AVE,2011-12-09,75787
116TH STREET-LEXINGTON AVE,2011-12-09,103729
BEDFORD PARK BLVD-JEROME AV,2011-12-09,37112
CORTELYOU RD-EAST 16TH ST,2011-12-09,41164
DYCKMAN STREET-BROADWAY,2011-12-09,52392
86TH ST-CENTRAL PARK WEST,2011-12-09,63343
81ST STREET-MUSEUM,2011-12-09,69620
50TH STREET-8TH AVENUE,2011-12-09,115654
CHRISTOPHER ST-SHERIDAN SQ,2011-12-09,69888
23RD STREET-7TH AVENUE,2011-12-09,93163
103RD STREET-BROADWAY,2011-12-09,88773
110TH STREET-BROADWAY,2011-12-09,90852
157TH STREET-BROADWAY,2011-12-09,66035
BLEECKER ST-LAFAYETTE ST,2011-12-09,90485
161ST STREET-YANKEE STADIUM,2011-12-09,135323
PROSPECT PARK-EMPIRE BLVD,2011-12-09,54137
36TH STREET-4TH AVENUE,2011-12-09,72865
NOSTRAND AVE-FULTON ST,2011-12-09,96835
KINGSTON AVE-THROOP AVE,2011-12-09,31674
EUCLID AVE-PITKIN AVE,2011-12-09,59308
WOODHAVEN BLVD-QUEENS BLVD,2011-12-09,130979
63RD DRIVE-REGO PARK,2011-12-09,99024
23RD STREET-6TH AVENUE,2011-12-09,96449
CHURCH AVE-MCDONALD AVE,2011-12-09,59998
149TH ST-GRAND CONCOURSE,2011-12-09,83039
125TH STREET-LENOX AVENUE,2011-12-09,86639
135TH STREET-LENOX AVENUE,2011-12-09,88172
103RD ST-ROOSEVELT AVE,2011-12-09,114847
STERLING ST-NOSTRAND AVE,2011-12-09,35741
BEVERLY RD-NOSTRAND AVE,2011-12-09,25743
KINGS HIGHWAY-EAST 16TH ST,2011-12-09,93511
59TH STREET-4TH AVENUE,2011-12-09,76101
BAY RIDGE AVE-4TH AVENUE,2011-12-09,48270
77TH STREET-4TH AVENUE,2011-12-09,31812
86TH STREET-4TH AVENUE,2011-12-09,59427
BAY RIDGE - 95TH STREET,2011-12-09,35263
HOYT ST-SCHERMERHORN ST,2011-12-09,57468
ELMHURST AVE-BROADWAY,2011-12-09,85541
67TH AVENUE-QUEENS BLVD,2011-12-09,57298
CARROLL ST-PRESIDENT ST,2011-12-09,82873
167TH STREET-RIVER AVENUE,2011-12-09,56439
177TH STREET-PARKCHESTER,2011-12-09,84484
46TH ST-BLISS ST,2011-12-09,88580
CLARK STREET-HENRY STREET,2011-12-09,36287
HOYT STREET-HOYT STREET,2011-12-09,26695
GUN HILL ROAD-SEYMOUR,2011-12-09,31976
RECTOR STREET-CHURCH STREET,2011-12-09,43959
AVENUE J-EAST 16TH STREET,2011-12-09,34356
AVENUE M-EAST 16TH STREET,2011-12-09,32274
NECK ROAD-EAST 16TH STREET,2011-12-09,24503
UNION STREET-4TH AVENUE,2011-12-09,46754
45TH STREET-4TH AVENUE,2011-12-09,46066
53RD STREET-4TH AVENUE,2011-12-09,45905
50TH STREET-NEW UTRECHT AVE,2011-12-09,15909
BEDFORD AVE-NORTH 7TH ST,2011-12-09,157578
DEKALB AVE-WYCKOFF AVE,2011-12-09,67088
182ND STREET-183RD STREET,2011-12-09,29035
STEINWAY ST-BROADWAY,2011-12-09,97314
GREENPOINT AVE,2011-12-09,51499
GRAND ST-CHRISTIE ST,2011-12-09,150207
15TH ST-PROSPECT PARK WEST,2011-12-09,33498
18TH AVE-MCDONALD AVE,2011-12-09,24736
170TH STREET-JEROME AVENUE,2011-12-09,55821
BURNSIDE AVE-JEROME AVE,2011-12-09,68348
ST LAWRENCE AVE-WEST AVE,2011-12-09,22408
PROSPECT AVENUE-4TH AVENUE,2011-12-09,33471
55TH ST-NEW UTRECHT AVE,2011-12-09,10788
1ST AVENUE-14TH STREET,2011-12-09,143743
GRAHAM AVE-METROPOLITAN AVE,2011-12-09,63464
GRAND ST-BUSHWICK AVE,2011-12-09,42364
96TH ST-CENTRAL PARK WEST,2011-12-09,51724
HIGH ST-CADMAN PLAZA WEST,2011-12-09,41964
174TH-175TH ST-GRAND CONCOU,2011-12-09,29941
GRAND AVE-QUEENS BOULEVARD,2011-12-09,104408
VAN WYCK BLVD-MAIN STREET,2011-12-09,33110
NASSAU AVE-MANHATTAN AVE,2011-12-09,49810
EAST BROADWAY-MADISON ST,2011-12-09,79137
4TH AVENUE-9TH STREET,2011-12-09,81384
ROOSEVELT ISLAND,2011-12-09,40211
181ST STREET-ST NICHOLAS AV,2011-12-09,62204
40TH STREET-LOWERY STREET,2011-12-09,68362
BEVERLEY ROAD -EAST 15TH ST,2011-12-09,20313
AVENUE H-EAST 16TH STREET,2011-12-09,16428
OCEAN PKWAY-BRIGHTON BCH AV,2011-12-09,19677
MONTROSE AVENUE,2011-12-09,42991
HALSEY STREET-WYCKOFF AVE,2011-12-09,42252
46TH STREET-BROADWAY,2011-12-09,61526
METROPOLITAN AVE-LORIMER ST,2011-12-09,88495
BEDFORD AVENUE-NOSTRAND AVE,2011-12-09,39964
AVENUE X-MCDONALD AVENUE,2011-12-09,15307
28TH STREET-7TH AVENUE,2011-12-09,86978
145TH STREET-BROADWAY,2011-12-09,61972
191ST STREET-ST NICHOLAS AV,2011-12-09,52316
183RD STREET-JEROME AVENUE,2011-12-09,39070
JACKSON AVENUE-VERNON BLVD,2011-12-09,65430
PRESIDENT ST-NOSTRAND AVE,2011-12-09,24202
25TH STREET-4TH AVENUE,2011-12-09,19778
JEFFERSON STREET-WYCKOFF AV,2011-12-09,37184
190TH STREET-OVERLOOK TERR,2011-12-09,30625
72ND STREET-CENTRAL PK WEST,2011-12-09,52619
SPRING STREET-6TH AVENUE,2011-12-09,76307
